id,entity_name,employee_count,description,source_name,source_url,collected_at,raw_json
914,Superlog,2,Make software self-healing,Y Combinator Directory,https://superlog.sh/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://superlog.sh/""},""content"":{""entityName"":""Superlog"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Make software self-healing""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
915,Userlens,4,Let agents talk to your customers,Y Combinator Directory,https://userlens.io,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://userlens.io""},""content"":{""entityName"":""Userlens"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Let agents talk to your customers""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
916,Kimpton,5,Live Evaluation Arenas for Financial Work,Y Combinator Directory,https://kimpton.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://kimpton.ai""},""content"":{""entityName"":""Kimpton"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""New York City, NY, USA; Remote"",""description"":""Live Evaluation Arenas for Financial Work""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
917,Keyframe,2,Bring AI to life with the world's best interactive avatars,Y Combinator Directory,https://keyframelabs.com,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://keyframelabs.com""},""content"":{""entityName"":""Keyframe"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Bring AI to life with the world's best interactive avatars""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
918,Degla,2,The fully autonomous intelligence layer in the sky.,Y Combinator Directory,https://degla.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://degla.ai""},""content"":{""entityName"":""Degla"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Boston, MA, USA"",""description"":""The fully autonomous intelligence layer in the sky.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
919,Collar,2,AI for Investor Relations,Y Combinator Directory,https://usecollarai.com,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://usecollarai.com""},""content"":{""entityName"":""Collar"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Singapore, Singapore"",""description"":""AI for Investor Relations""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
920,Armature,3,We get your product picked by coding agents.,Y Combinator Directory,https://armature.tech,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://armature.tech""},""content"":{""entityName"":""Armature"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""We get your product picked by coding agents.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
921,Pops,1,Create & play AI games with friends,Y Combinator Directory,https://pops.fyi,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://pops.fyi""},""content"":{""entityName"":""Pops"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""Create & play AI games with friends""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
922,Uno Wallet,2,The AI mobile wallet that replaces Apple Pay,Y Combinator Directory,https://myunowallet.com/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://myunowallet.com/""},""content"":{""entityName"":""Uno Wallet"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The AI mobile wallet that replaces Apple Pay""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
923,Trident,4,Autonomous offensive security agents. The best defense is offense,Y Combinator Directory,https://tridentsecurity.io/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://tridentsecurity.io/""},""content"":{""entityName"":""Trident"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Autonomous offensive security agents. The best defense is offense""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
924,Enjamb,2,The AI Workforce for Biopharma,Y Combinator Directory,https://www.enjamb.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.enjamb.ai""},""content"":{""entityName"":""Enjamb"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The AI Workforce for Biopharma""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
925,Rekursiv,2,Scale AI scientists whose own breakthroughs accelerate the next.,Y Combinator Directory,https://rekursiv.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://rekursiv.ai""},""content"":{""entityName"":""Rekursiv"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Scale AI scientists whose own breakthroughs accelerate the next.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
926,Amorphic,2,OpenRouter for Agent Tools,Y Combinator Directory,https://www.agentmuxer.com,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.agentmuxer.com""},""content"":{""entityName"":""Amorphic"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""OpenRouter for Agent Tools""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
927,Pango,5,Agentic OS for e-commerce operations,Y Combinator Directory,https://pango.ai/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://pango.ai/""},""content"":{""entityName"":""Pango"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""Agentic OS for e-commerce operations""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
928,Erinys,3,We help lawyers start and scale AI-native law firms.,Y Combinator Directory,https://erinys.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://erinys.ai""},""content"":{""entityName"":""Erinys"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""We help lawyers start and scale AI-native law firms.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
929,Perceptron Ml,2,We make law firms AI-native.,Y Combinator Directory,https://perceptronml.com,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://perceptronml.com""},""content"":{""entityName"":""Perceptron Ml"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""We make law firms AI-native.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
930,Olam,2,Building multi-agent simulations for model evals and training.,Y Combinator Directory,https://olamlabs.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://olamlabs.ai""},""content"":{""entityName"":""Olam"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Building multi-agent simulations for model evals and training.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
931,Trope,2,AI FDE that deploys custom AI agents into ERPs,Y Combinator Directory,https://trope.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://trope.ai""},""content"":{""entityName"":""Trope"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI FDE that deploys custom AI agents into ERPs""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
932,Palisade,1,AI-native sales agents that run marketplaces,Y Combinator Directory,https://palisade.run,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://palisade.run""},""content"":{""entityName"":""Palisade"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI-native sales agents that run marketplaces""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
933,Zomma,5,"The AI BPO for financial servies, run by computer-use agents",Y Combinator Directory,https://zommalabs.com,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://zommalabs.com""},""content"":{""entityName"":""Zomma"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The AI BPO for financial servies, run by computer-use agents""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
934,Rex,2,AI-native BPO for enterprise order-to-cash,Y Combinator Directory,https://www.rex.inc,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.rex.inc""},""content"":{""entityName"":""Rex"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI-native BPO for enterprise order-to-cash""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
935,Maingen,2,Simulating Agents Running Industrial Companies,Y Combinator Directory,https://www.maingen.ai/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.maingen.ai/""},""content"":{""entityName"":""Maingen"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Simulating Agents Running Industrial Companies""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
936,Studio,2,Accurately simulate market response at scale,Y Combinator Directory,https://trystudio.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://trystudio.ai""},""content"":{""entityName"":""Studio"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Accurately simulate market response at scale""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
937,Orchestra,2,Self-optimizing neocloud that cuts LLM costs by 100x,Y Combinator Directory,https://orchestra.ai/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://orchestra.ai/""},""content"":{""entityName"":""Orchestra"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Self-optimizing neocloud that cuts LLM costs by 100x""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
938,Speko,4,"OpenRouter for Voice AI: one API, every call on the best speech model",Y Combinator Directory,https://speko.ai/?utm_source=ycombinator&utm_medium=profile,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://speko.ai/?utm_source=ycombinator&utm_medium=profile""},""content"":{""entityName"":""Speko"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""OpenRouter for Voice AI: one API, every call on the best speech model""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
939,Jcode,1,The harness company,Y Combinator Directory,https://jcode.sh/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://jcode.sh/""},""content"":{""entityName"":""Jcode"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The harness company""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
940,Impact Drones,2,Air Defense as a Service for Civilian Infrastructure.,Y Combinator Directory,https://www.impact-drones.com,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.impact-drones.com""},""content"":{""entityName"":""Impact Drones"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Air Defense as a Service for Civilian Infrastructure.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
941,Verdant,2,AI Agents to Make Local Gov Efficient,Y Combinator Directory,https://www.verdantapp.com/,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.verdantapp.com/""},""content"":{""entityName"":""Verdant"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI Agents to Make Local Gov Efficient""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
942,Guild,2,AI-Native Defense Contractor,Y Combinator Directory,https://www.guildai.co,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.guildai.co""},""content"":{""entityName"":""Guild"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""AI-Native Defense Contractor""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
943,Bizmark,2,OpenClaw for manufacturers,Y Combinator Directory,https://bizmark.ai,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://bizmark.ai""},""content"":{""entityName"":""Bizmark"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""OpenClaw for manufacturers""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
944,Mosaic,2,Defining the frontier of multiplayer AI.,Y Combinator Directory,https://mosaic.inc,2026-09-11T13:35:46.727257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://mosaic.inc""},""content"":{""entityName"":""Mosaic"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Defining the frontier of multiplayer AI.""}},""collectedAt"":""2026-09-11T13:35:46.727257+00:00""}"
945,Mochi,3,Watch and create anime,Y Combinator Directory,https://www.mochi.tv/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.mochi.tv/""},""content"":{""entityName"":""Mochi"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Watch and create anime""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
946,Deepreach,6,Network for Physical AI Data Business,Y Combinator Directory,http://www.deepreach.ai,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.deepreach.ai""},""content"":{""entityName"":""Deepreach"",""data"":{""employeeCount"":6,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Network for Physical AI Data Business""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
947,Grocalo,2,AI brain for creators that runs their social content,Y Combinator Directory,https://grocalo.com/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://grocalo.com/""},""content"":{""entityName"":""Grocalo"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Los Angeles, CA, USA"",""description"":""AI brain for creators that runs their social content""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
948,Audun,5,AI-native debt collection company,Y Combinator Directory,https://audun.co,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://audun.co""},""content"":{""entityName"":""Audun"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""Oslo, Oslo, Norway"",""description"":""AI-native debt collection company""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
949,Touchmark,2,Market for future inference capacity,Y Combinator Directory,https://touchmark.ai,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://touchmark.ai""},""content"":{""entityName"":""Touchmark"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Market for future inference capacity""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
950,Zaplar,8,Agentic Hotel Operating System,Y Combinator Directory,https://zaplar.com,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://zaplar.com""},""content"":{""entityName"":""Zaplar"",""data"":{""employeeCount"":8,""foundingYear"":null,""location"":""Stockholm, Stockholm County, Sweden"",""description"":""Agentic Hotel Operating System""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
951,Screenpipe,2,Turn your company's computer work into AI agents.,Y Combinator Directory,https://screenpipe.com,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://screenpipe.com""},""content"":{""entityName"":""Screenpipe"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Turn your company's computer work into AI agents.""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
952,Rasyn,3,"Making chemicals 100,000x faster",Y Combinator Directory,https://www.rasyn.ai/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.rasyn.ai/""},""content"":{""entityName"":""Rasyn"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Making chemicals 100,000x faster""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
953,Alkera,3,Reliable and safe data engineering and data science agents,Y Combinator Directory,https://alkera.ai,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://alkera.ai""},""content"":{""entityName"":""Alkera"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Reliable and safe data engineering and data science agents""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
954,Definite,3,Build everyday back-office agents on one live model of your books,Y Combinator Directory,https://www.usedefinite.com,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.usedefinite.com""},""content"":{""entityName"":""Definite"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Build everyday back-office agents on one live model of your books""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
955,Traceforce,2,CrowdStrike for AI Agents,Y Combinator Directory,https://www.traceforce.ai,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.traceforce.ai""},""content"":{""entityName"":""Traceforce"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""CrowdStrike for AI Agents""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
956,Bloomy,1,AI-native learning for every school,Y Combinator Directory,https://bloomylearning.com/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://bloomylearning.com/""},""content"":{""entityName"":""Bloomy"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI-native learning for every school""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
957,Ooak Data,5,We turn company data into training data,Y Combinator Directory,https://ooakdata.com/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://ooakdata.com/""},""content"":{""entityName"":""Ooak Data"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""We turn company data into training data""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
958,Whitespace,2,AI Operating System for Wholesale Distribution,Y Combinator Directory,https://whitespacehq.ai/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://whitespacehq.ai/""},""content"":{""entityName"":""Whitespace"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI Operating System for Wholesale Distribution""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
959,Click,1,Research services for ChatGPT and Claude,Y Combinator Directory,https://www.useclick.ai,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.useclick.ai""},""content"":{""entityName"":""Click"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Research services for ChatGPT and Claude""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
960,Vendo,2,Let your users build their own features on top of your product,Y Combinator Directory,https://vendo.run/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://vendo.run/""},""content"":{""entityName"":""Vendo"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Let your users build their own features on top of your product""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
961,Rational,2,First Zero-human Accounting Firm,Y Combinator Directory,https://rational.to,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://rational.to""},""content"":{""entityName"":""Rational"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""First Zero-human Accounting Firm""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
962,Omanta,6,A research lab for one,Y Combinator Directory,https://omanta.com/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://omanta.com/""},""content"":{""entityName"":""Omanta"",""data"":{""employeeCount"":6,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""A research lab for one""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
963,Fabraix,2,The world's frontier hacker of AI agents.,Y Combinator Directory,https://fabraix.com,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://fabraix.com""},""content"":{""entityName"":""Fabraix"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The world's frontier hacker of AI agents.""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
964,Qlo,2,Legora for commercial insurance carriers,Y Combinator Directory,https://www.getqlo.com/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.getqlo.com/""},""content"":{""entityName"":""Qlo"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Legora for commercial insurance carriers""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
965,Tenor,3,Infrastructure for building and scaling AI-native service businesses.,Y Combinator Directory,https://heytenor.com/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://heytenor.com/""},""content"":{""entityName"":""Tenor"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Infrastructure for building and scaling AI-native service businesses.""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
966,Daqstra,3,AI-native test infrastructure layer for hardware companies,Y Combinator Directory,https://www.daqstra.com,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.daqstra.com""},""content"":{""entityName"":""Daqstra"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI-native test infrastructure layer for hardware companies""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
967,Risklytics,2,AI-Native Insurance for Frontier Tech,Y Combinator Directory,https://www.risklytics.ai/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.risklytics.ai/""},""content"":{""entityName"":""Risklytics"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI-Native Insurance for Frontier Tech""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
968,Neuromorphic,3,Building robots to automate wetlabs,Y Combinator Directory,https://www.neuromorphic.vision/,2026-09-11T13:35:46.728257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.neuromorphic.vision/""},""content"":{""entityName"":""Neuromorphic"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Building robots to automate wetlabs""}},""collectedAt"":""2026-09-11T13:35:46.728257+00:00""}"
